"","Number","RCO2","BDCO2","RH2O","BDH2O"
"343",342,0.987148303102415,-0.0282566713004583,1.05470822663878,-0.0547082266387831
"344",343,0.988641439528748,-0.0300857634227161,1.05868891607899,-0.0586889160789912
"345",344,0.990997032758831,-0.0329713651295684,1.05848895897369,-0.0584889589736908
"346",345,0.992272020780317,-0.0345332254558884,1.06684835768645,-0.0668483576864507
"347",346,0.980374624988701,-0.019958915611159,1.05305764246599,-0.0530576424659877
"348",347,0.993281202609881,-0.0357694731971046,1.05743666869635,-0.0574366686963539
"349",348,0.984696222021012,-0.02525287197574,1.05769763192372,-0.0576976319237217
"350",349,0.985733981787637,-0.0265241276898559,1.04881393348498,-0.0488139334849833
"351",350,0.998464810453713,-0.0421193928057979,1.05858428663997,-0.0585842866399671
"352",351,0.981619093046984,-0.021483388982556,1.05577138651532,-0.0557713865153195
"353",352,0.998392429703154,-0.0420307263863642,1.05985497140776,-0.059854971407757
"354",353,0.980836362385,-0.0205245439216251,1.05322382648626,-0.053223826486257
"355",354,0.983232153577757,-0.0234593881327519,1.0464091014981,-0.0464091014981025
"356",355,0.99174025864964,-0.0338818168458091,1.06391166672693,-0.0639116667269284
"357",356,0.984114175363852,-0.0245398648207189,1.05598453531595,-0.0559845353159536
"358",357,0.996137987020347,-0.0392690340999247,1.07361971357754,-0.0736197135775412
"359",358,0.988517133506183,-0.0299334885450744,1.05992384707556,-0.0599238470755641
"360",359,1.00362543392953,-0.0484411565636803,1.05384110241638,-0.053841102416377
"361",360,0.97940838029332,-0.0187752658593175,1.03605617512509,-0.036056175125087
"362",361,0.987846984338271,-0.0291125558143816,1.05853485459915,-0.0585348545991524
"363",362,0.99093089751211,-0.0328903494523354,1.05400053603397,-0.0540005360339686
"364",363,0.980653476882143,-0.0203005091806253,1.04959257208261,-0.0495925720826069
"365",364,0.985264124210004,-0.0259485521572545,1.05256502469994,-0.0525650246999427
"366",365,0.980327052476517,-0.0199006392837329,1.05876446685843,-0.0587644668584324
"367",366,0.98451410658016,-0.0250297805606964,1.04652312978357,-0.0465231297835726
"368",367,0.983800374816047,-0.0241554591496581,1.04833726740123,-0.048337267401229
"369",368,0.989267753427816,-0.0308529979490749,1.0631452948521,-0.0631452948520961
"370",369,0.985712123406512,-0.026497351172977,1.05121005736491,-0.0512100573649132
"371",370,0.996673575043153,-0.0399251294278622,1.05799751435585,-0.0579975143558475
"372",371,0.987154257896691,-0.0282639659234463,1.05914181713985,-0.0591418171398479
"373",372,0.993741001040484,-0.0363327262745928,1.04996527948595,-0.0499652794859466
"374",373,0.992076070093255,-0.0342931858642378,1.06794942194426,-0.067949421944264
"375",374,0.989870692599632,-0.0315915984345495,1.04842980268625,-0.0484298026862457
"376",375,0.980127888998089,-0.0196566640226586,1.05454061909106,-0.0545406190910589
"377",376,0.977782291166596,-0.0167833066790798,1.04907828263857,-0.0490782826385696
"378",377,0.986958735573389,-0.028024451077401,1.05650095282843,-0.0565009528284277
"379",378,0.988797551247063,-0.0302770002776526,1.04713765673609,-0.0471376567360948
"380",379,0.995803762907061,-0.0388596095611494,1.0648195530532,-0.0648195530531956
"381",380,0.984636003501444,-0.0251791042892689,1.04399298877182,-0.0439929887718191
"382",381,0.975467004104013,-0.0139470800274154,1.03290470238913,-0.0329047023891276
"383",382,0.987688821682044,-0.028918806560504,1.04616008109267,-0.0461600810926721
"384",383,0.986715372640091,-0.0277263314841115,1.05926447839984,-0.0592644783998391
"385",384,0.989205895490866,-0.0307772219763109,1.03624353402955,-0.0362435340295502
"386",385,0.984591125354591,-0.0251241285593737,1.03329273812372,-0.0332927381237198
"387",386,1.01388106296738,-0.0610043021350345,1.05279866904789,-0.0527986690478861
"388",387,0.973056282002437,-0.010993945452985,1.03200518696117,-0.0320051869611659
"389",388,1.0032983202,-0.0480404422449977,1.03222670276229,-0.0322267027622929
"390",389,1.00746953058586,-0.0531501749676764,1.04506707864962,-0.0450670786496179
"391",390,0.986622057246355,-0.027612020126785,1.03643434701203,-0.0364343470120343
"392",391,0.984178441040181,-0.0246185902742214,1.02712467834938,-0.0271246783493766
"393",392,0.994360873454044,-0.0370920699812042,1.03153140814415,-0.0315314081441458
"394",393,0.988142192634951,-0.0294741859778152,1.00994286679664,-0.00994286679663792
"395",394,0.996042513002351,-0.0391520784278795,1.01509812080818,-0.0150981208081837
"396",395,0.815096829009362,0.182506384463532,0.595472108438964,0.404527891561036
"397",396,0.78833411803986,0.215290705401171,0.588640747970494,0.411359252029506
"398",397,0.795526574878215,0.206479945774187,0.586963747530076,0.413036252469924
"399",398,0.836195244413455,0.156660825593518,0.595959191033926,0.404040808966074
"400",399,0.797072062901869,0.20458672294521,0.63222075545722,0.36777924454278
"401",400,0.798490919522947,0.20284862358439,0.594774242702422,0.405225757297578
"402",401,0.780167090040081,0.225295314700901,0.585800235063148,0.414199764936852
"403",402,0.825305971909413,0.17000018441097,0.592601002426675,0.407398997573325
"404",403,0.826838453666359,0.16812289425871,0.599846182594695,0.400153817405305
"405",404,0.839684855155198,0.152386052434882,0.593589803041305,0.406410196958695
"406",405,0.840137096387963,0.151832056924745,0.585251929654189,0.414748070345811
"407",406,0.842485381103533,0.148955408148172,0.591000599944071,0.408999400055929
"408",407,0.831601487534059,0.162288177770777,0.575223744402731,0.424776255597269
"409",408,0.859731824207976,0.12782851534523,0.555359685395836,0.444640314604164
"410",409,0.834770111608868,0.158406613279137,0.601314768188923,0.398685231811077
"411",410,0.834389973499345,0.158872282463302,0.581229883123099,0.418770116876901
"412",411,0.849197067816255,0.140733591925088,0.578452083773471,0.421547916226529
"413",412,0.832688357044168,0.160956762620894,0.580021443358627,0.419978556641373
"414",413,0.863031870941835,0.123785958096252,0.582039515354167,0.417960484645833
"415",414,0.855786664655403,0.132661335797132,0.586400020331827,0.413599979668173
"416",415,0.870994491695648,0.114031747672831,0.584444859848693,0.415555140151307
"417",416,0.883737409348035,0.0984216735486575,0.58869471436829,0.41130528563171
"418",417,0.853070577522591,0.135988542534826,0.600046125273398,0.399953874726602
"419",418,0.851623323585373,0.137761428607918,0.592168383232633,0.407831616767367
"420",419,0.891913279789893,0.088406232257381,0.593431169406673,0.406568830593327
"421",420,0.884865942705771,0.0970392201854304,0.584243730370165,0.415756269629835
"422",421,0.880052617265953,0.102935543849207,0.617136709640906,0.382863290359094
"423",422,0.885316915928811,0.0964867779872064,0.611460405011648,0.388539594988352
"424",423,0.880486344481932,0.102404228009634,0.611614299752225,0.388385700247775
"425",424,0.904312165463644,0.0732175973070365,0.632290766324898,0.367709233675102
"426",425,0.932000902404378,0.0392988945546374,0.62671845429467,0.37328154570533
"427",426,0.917241699839467,0.0573789176966532,0.621993221470935,0.378006778529065
"428",427,0.946695506300673,0.021298004781676,0.686630500263298,0.313369499736702
"429",428,0.937187422265061,0.0329454077253007,0.643916316891834,0.356083683108166
"430",429,0.93509878404213,0.0355039895483902,0.634958655271369,0.365041344728631
"431",430,0.953528852267018,0.0129271559729027,0.671156911271528,0.328843088728472
"432",431,0.939629930364341,0.0299533353036826,0.684356492610281,0.315643507389719
"433",432,0.990214819830694,-0.0320131542926002,0.679183478710691,0.320816521289309
"434",433,0.993701540563671,-0.0362843871904967,0.72730593105901,0.27269406894099
"435",434,0.964220035368684,-0.000169543326637697,0.728634762101471,0.271365237898529
"436",435,0.990265755968559,-0.0320755510614854,0.774466856586821,0.225533143413179
"437",436,0.985234554142726,-0.0259123288248392,0.871463718097182,0.128536281902818
"438",437,0.966104657333258,-0.00247820523324065,0.871782660609293,0.128217339390707
"439",438,0.924011608115287,0.0490857800587735,0.888448685905218,0.111551314094782
"440",439,0.966439961279948,-0.00288895256793605,0.903802379791683,0.0961976202083168
"441",440,0.960686781769114,0.00415869233283517,0.944791749223377,0.0552082507766229
"442",441,0.993051351513453,-0.0354879056039801,0.93659322614814,0.0634067738518601
"443",442,0.991927874042357,-0.0341116457018878,0.929973771780633,0.070026228219367
"444",443,0.999999775471219,-0.0439997249522435,0.921003246753871,0.0789967532461291
"445",444,0.984324516405212,-0.024797532596385,0.942884416414938,0.0571155835850624
"446",445,0.987533146116777,-0.0287281039930522,0.971390401083365,0.0286095989166349
"447",446,0.969665097845018,-0.00683974486014674,0.916183307036714,0.0838166929632862
"448",447,0.973024634250685,-0.0109551769570895,0.956752179365712,0.0432478206342883
"449",448,0.96747468091645,-0.00415648412265091,0.918259045126876,0.0817409548731243
"450",449,0.930472496521693,0.0411711917609267,0.944443057556167,0.0555569424438326
"451",450,1.00130708544355,-0.0456011796683525,0.969367919650049,0.030632080349951
"452",451,0.970408710585943,-0.00775067046778061,0.93079718577098,0.0692028142290203
"453",452,0.967519825892556,-0.004211786718381,0.958788475435306,0.0412115245646938
"454",453,0.962913691150799,0.00143072834027184,0.93685050535831,0.0631494946416897
"455",454,0.939768330349334,0.0297837953220653,0.934704252155595,0.0652957478444046
"456",455,0.933025707480959,0.0380435083358248,0.904519774190689,0.0954802258093106
"457",456,0.962325933134759,0.00215073190991968,0.969347235684594,0.0306527643154064
"458",457,0.990889663380701,-0.0328398376413584,0.99950817177433,0.000491828225669844
"459",458,0.914681159370712,0.0605155797708772,0.960124861078665,0.0398751389213348
"460",459,0.989176701923705,-0.0307414598565385,1.0336009006158,-0.0336009006158002
"461",460,0.949158785717201,0.0182804874964289,0.968379123530053,0.0316208764699466
"462",461,1.00264169326683,-0.0472360742518668,1.02236357681213,-0.0223635768121309
"463",462,0.963328836088071,0.000922175792112533,1.0506546352391,-0.0506546352390984
"464",463,0.969261997873084,-0.00634594739452787,1.02561117942132,-0.0256111794213201
"465",464,0.983421191441386,-0.0236909595156983,0.987463907957839,0.0125360920421611
"466",465,0.99925936766842,-0.0430927253938148,0.950379968851092,0.0496200311489083
"467",466,1.01410868118769,-0.0612831344549195,0.951407718543082,0.0485922814569181
"468",467,0.998247624835981,-0.0418533404240765,0.967505545453799,0.0324944545462009
"469",468,0.952167283813312,0.014595077328693,1.00607562967978,-0.00607562967978148
"470",469,0.934618069243686,0.036092865176485,0.914151606162271,0.0858483938377289
"471",470,1.02088935607235,-0.0695894611886246,1.04458269305002,-0.0445826930500248
"472",471,0.956414082966021,0.00939274836662369,1.00142712711143,-0.00142712711142567
"473",472,0.933799118726777,0.0370960795596983,0.995533746528598,0.00446625347140217
"474",473,0.991524677525607,-0.0336177299688683,0.92985483333652,0.0701451666634797
"475",474,0.980857202293404,-0.0205500728094196,0.952416790502245,0.047583209497755
"476",475,0.939205406954159,0.0304733764811547,0.933046521048191,0.066953478951809
"477",476,0.980783791785191,-0.0204601449368596,0.950132239264439,0.0498677607355613
"478",477,0.983874747297895,-0.0242465654399216,0.967369442321976,0.0326305576780238
"479",478,0.98329261856765,-0.0235334577453714,0.97862601273803,0.0213739872619699
"480",479,0.992132132566411,-0.034361862393853,1.04917283115054,-0.0491728311505386
"481",480,1.004663518343,-0.0497128099701719,0.991938704232327,0.008061295767673
"482",481,0.99825228482534,-0.0418590489110418,1.07735475677454,-0.0773547567745354
"483",482,0.953079791653568,0.0134772552243786,0.971137609354681,0.0288623906453188
"484",483,0.978058278797729,-0.0171213915272176,0.983065762825501,0.0169342371744989
"485",484,0.967566360765021,-0.00426879193715127,0.970681105438473,0.0293188945615274
"486",485,0.973028384751831,-0.0109597713209925,0.986762924620602,0.0132370753793983
"487",486,0.944894276363244,0.023504511455026,0.970266880047646,0.0297331199523538
"488",487,0.989938774975173,-0.0316749993445872,1.00160111109284,-0.00160111109284489
"489",488,1.01131793043293,-0.0578644647803377,1.00492885132097,-0.00492885132097043
"490",489,0.969959553988696,-0.00720045363615306,1.01644991630518,-0.0164499163051763
"491",490,0.983320039676839,-0.0235670486041282,0.977861612866201,0.0221383871337987
"492",491,0.969555619555484,-0.00670563395546759,1.02171048687886,-0.0217104868788611
"493",492,0.96292306457477,0.00141924589590709,1.02431245446545,-0.0243124544654503
"494",493,0.995565118541343,-0.0385672702131446,1.03212650473325,-0.0321265047332451
"495",494,0.998771723351475,-0.0424953611055566,0.990123220224543,0.0098767797754572
"496",495,1.00856130604401,-0.0544875999039119,1.01403315646304,-0.0140331564630423
"497",496,0.997205320650826,-0.0405765177972619,1.01896797637042,-0.0189679763704236
"498",497,0.980667927949332,-0.020318211737932,0.990719556823199,0.0092804431768011
"499",498,0.96777245702309,-0.00452125985328566,1.01061844867421,-0.0106184486742065
"500",499,0.990384193881374,-0.0322206375046834,0.99945324194873,0.000546758051270468
"501",500,0.964826768743757,-0.000912791711102798,0.98446964974383,0.0155303502561702
"502",501,0.994075876352497,-0.036742948531809,1.00743250349615,-0.00743250349615021
"503",502,0.989083299690477,-0.0306270421208341,1.02545870009474,-0.0254587000947397
"504",503,0.9762430572228,-0.0148977450979302,0.993536889145292,0.00646311085470774
"505",504,1.00579785599024,-0.0511023735880422,1.01449756310179,-0.0144975631017901
"506",505,0.982141034115914,-0.0221227667919943,1.05970209072272,-0.0597020907227153
"507",506,1.01820100232767,-0.0662962278513963,1.04693152506258,-0.0469315250625821
"508",507,0.970413653352626,-0.00775672535696735,1.01220643160373,-0.012206431603734
"509",508,0.994638186214277,-0.0374317781124899,1.0241437638543,-0.0241437638542981
"510",509,1.005686553381,-0.0509660278917269,1.04942519315705,-0.0494251931570473
"511",510,1.00253041696852,-0.0470997607864398,1.01704136911996,-0.0170413691199642
"512",511,0.994423262013706,-0.0371684959667903,1.03232099529877,-0.0323209952987713
"513",512,0.997762119144061,-0.0412585959514746,1.01343865944677,-0.0134386594467686
"514",513,0.958089414216623,0.00734046758463728,0.988187042875761,0.0118129571242395
"515",514,0.952066893517955,0.0147180554405052,1.02558769706111,-0.0255876970611053
"516",515,0.96399889944412,0.000101348180953025,1.01578312886208,-0.0157831288620784
"517",516,0.958591200963484,0.00672577881973178,1.01044337953945,-0.0104433795394492
"518",517,0.991827320617208,-0.0339884677560793,1.01662187433235,-0.0166218743323525
"519",518,0.999593083521167,-0.0435015273134295,1.01231298243204,-0.0123129824320363
"520",519,0.998739462355389,-0.0424558413853517,1.02753045199606,-0.0275304519960597
"521",520,0.990192022273779,-0.031985227285379,1.0308202119834,-0.0308202119834
"522",521,0.985112924576806,-0.0257633326065877,1.06632501124046,-0.0663250112404594
"523",522,0.991678598603623,-0.0338062832894385,1.05127417849111,-0.051274178491113
"524",523,0.996231910666769,-0.0393840905667914,1.03705987879839,-0.0370598787983938
"525",524,0.970641551534943,-0.00803590063030506,0.98812438535224,0.0118756146477599
"526",525,0.994774469655452,-0.037598725327929,1.04425353164084,-0.0442535316408417
"527",526,0.993373154756781,-0.0358821145770562,1.01954663264207,-0.0195466326420652
"528",527,0.980014050924183,-0.0195172123821248,1.0260901342974,-0.0260901342973991
"529",528,0.984640845667038,-0.0251850359421216,0.990502507852034,0.00949749214796569
"530",529,0.972195698008378,-0.0099397300602628,1.02223574814847,-0.0222357481484701
"531",530,0.991700616115528,-0.0338332547415223,1.01229956783303,-0.0122995678330324
"532",531,1.0088913297471,-0.054891878940197,1.06099615709186,-0.0609961570918587
"533",532,0.966773039405949,-0.00329697327228745,1.01638311209176,-0.0163831120917604
"534",533,0.984250877015711,-0.024707324344246,1.05052262432103,-0.0505226243210259
"535",534,0.994692272316234,-0.0374980335873867,1.03267035573452,-0.0326703557345231
"536",535,1.00909631308585,-0.0551429835301645,1.03054608687642,-0.0305460868764218
"537",536,0.966216048418759,-0.00261465931297959,1.03648843180809,-0.0364884318080896
"538",537,0.979376039482307,-0.0187356483658263,1.04045606693956,-0.0404560669395579
"539",538,0.984032987117606,-0.0244404092190676,1.0382274543748,-0.0382274543748033
"540",539,0.968947272259399,-0.00596040851776367,1.03613718856314,-0.0361371885631441
"541",540,0.974215026548369,-0.0124134075217522,1.01703887349327,-0.0170388734932678
"542",541,0.973769723939366,-0.0118679118257238,1.03024060521741,-0.0302406052174107
"543",542,0.971142547557459,-0.0086496207578874,1.04609697796682,-0.0460969779668183
"544",543,0.979760722578902,-0.0192068851591551,1.00754855385846,-0.00754855385846032
"545",544,0.975811672716531,-0.0143692990777506,1.02728908122259,-0.0272890812225874
"546",545,0.984034625515293,-0.0244424162562333,1.03024843771468,-0.0302484377146797
"547",546,1.0042682438501,-0.0492285987163745,1.04813574752698,-0.0481357475269806
"548",547,0.989295555583086,-0.0308870555892804,1.04721513044489,-0.0472151304448944
"549",548,0.997060078367381,-0.040398596000042,1.0361963751686,-0.0361963751685979
"550",549,0.989529051112355,-0.0311730876126354,1.04759044091735,-0.0475904409173518
"551",550,0.99467855552561,-0.0374812305188724,1.04371179785242,-0.0437117978524193
"552",551,1.00625170111799,-0.0516583338695414,1.05054838239659,-0.0505483823965913
"553",552,0.991623449145626,-0.0337387252033918,1.033764358006,-0.0337643580059968
"554",553,0.981603061356672,-0.0214637501619227,1.03286457087042,-0.0328645708704192
"555",554,0.982233437842577,-0.0222359613571571,1.01305375964305,-0.0130537596430538
"556",555,0.973118575418909,-0.0110702548881638,1.02105923489157,-0.0210592348915661
"557",556,1.01220565731973,-0.0589519302166744,1.03079270819445,-0.0307927081944515
"558",557,0.998526470219288,-0.0421949260186276,1.02825554492483,-0.0282555449248332
"559",558,0.992781706271756,-0.0351575901829008,1.02545320124251,-0.0254532012425084
"560",559,0.980721220195452,-0.0203834947394282,1.03069739419932,-0.0306973941993192
"561",560,0.973131684327545,-0.0110863133012424,1.02099919070448,-0.0209991907044833
"562",561,0.993855527726471,-0.0364730214649271,1.03601014674463,-0.0360101467446321
"563",562,0.975235344523645,-0.0136632970414651,1.04877080803786,-0.048770808037861
"564",563,1.00674872847359,-0.0522671923801435,1.03045367767847,-0.0304536776784678
"565",564,0.992705756056314,-0.035064551168984,1.07177464972523,-0.0717746497252327
"566",565,1.0051312830439,-0.0502858217287733,1.04595354067472,-0.0459535406747158
"567",566,1.00869403236565,-0.0546501896479247,1.03230315674296,-0.0323031567429621
"568",567,0.993201325216769,-0.0356716233905418,1.00931207784906,-0.00931207784906385
"569",568,0.994253537540726,-0.0369605834873891,1.02113584428879,-0.0211358442887917
"570",569,0.994819748936466,-0.0376541924471703,1.06136201973984,-0.0613620197398352
"571",570,0.983574426785184,-0.0238786728118499,1.06988830094329,-0.0698883009432871
"572",571,0.957755475995546,0.00774954190545561,1.03391549911922,-0.0339154991192221
"573",572,0.989774567472308,-0.0314738451535775,1.03156492450761,-0.0315649245076093
"574",573,0.988093723428853,-0.0294148112003452,1.03490967722509,-0.0349096772250928
"575",574,0.991094014998792,-0.0330901683735208,1.14422996958103,-0.144229969581032
"576",575,0.993348542798736,-0.0358519649284513,1.04417256652826,-0.0441725665282564
"577",576,0.996965965226987,-0.0402833074030589,1.01648015293596,-0.0164801529359557
"578",577,0.941088156273954,0.0281670085644063,0.99554404106283,0.00445595893717021
"579",578,0.988427036829759,-0.029823120116455,1.03934460068615,-0.0393446006861513
"580",579,0.99211419779559,-0.0343398922995978,1.02045496156176,-0.02045496156176
"581",580,1.00331848860138,-0.0480651485366921,1.08752106370205,-0.087521063702054
"582",581,0.976899481231374,-0.0157018645084333,1.04766314131203,-0.0476631413120259
"583",582,0.990644652279208,-0.0325396990420292,1.02075477828724,-0.0207547782872419
"584",583,1.02180737985225,-0.0707140403190014,1.04078861223685,-0.0407886122368517
"585",584,0.982890120719455,-0.0230403978813321,1.0494322820201,-0.0494322820200979
"586",585,0.98552980783866,-0.0262740146023586,1.0089409310518,-0.00894093105179694
"587",586,0.999618673735944,-0.0435328753265312,1.04782948782004,-0.0478294878200378
"588",587,0.944000983625852,0.0245987950583318,0.954513934297961,0.0454860657020391
"589",588,0.976832342450163,-0.0156196195014497,1.07055143948942,-0.0705514394894171
"590",589,0.991383497000967,-0.0334447838261845,1.03222612905374,-0.0322261290537416
"591",590,0.978936704981799,-0.0181974636027035,1.02237199870096,-0.0223719987009574
"592",591,0.982940858326413,-0.0231025514498558,1.04197941229586,-0.0419794122958563
"593",592,0.997771580181468,-0.0412701857222978,1.0661233698809,-0.0661233698809032
"594",593,1.01310860146099,-0.0600580367897174,1.04910590895007,-0.0491059089500683
"595",594,1.00834095298797,-0.0542176674102571,1.0909993903596,-0.0909993903595958
"596",595,1.00462273466888,-0.0496628499693759,1.01193840375171,-0.0119384037517125
"597",596,0.960863509753755,0.00394220055164971,1.02905509000308,-0.0290550900030806
"598",597,0.985719332699988,-0.026506182557485,1.03649475493733,-0.0364947549373271
"599",598,1.00207339687773,-0.0465399111752209,1.0145327944333,-0.0145327944333014
"600",599,0.965149517274572,-0.00130815866135068,1.03075187039469,-0.0307518703946943
"601",600,0.965945901924096,-0.00228372985701734,1.0027547530649,-0.00275475306490414
"602",601,0.975249663189135,-0.0136808374066905,1.0153479730963,-0.0153479730962993
"603",602,0.978392624800482,-0.0175309653805909,1.0163559469684,-0.0163559469683983
"604",603,0.989648574027411,-0.0313195031835785,1.01382581138137,-0.0138258113813696
"605",604,1.00035471027597,-0.0444345200880589,1.05372500884259,-0.0537250088425927
"606",605,0.952259828009602,0.0144817106882371,1.01119890139906,-0.011198901399061
"607",606,0.979384761920108,-0.0187463333521322,1.02932160285008,-0.0293216028500838
"608",607,0.977295266591943,-0.0161867015751303,1.03991753429653,-0.0399175342965334
"609",608,0.973467922038161,-0.0114982044967472,1.01429302264795,-0.0142930226479474
"610",609,1.0015247007746,-0.0458677584488828,1.02093438309229,-0.0209343830922946
"611",610,0.992221484944434,-0.0344713190569319,1.02741271582756,-0.0274127158275614
"612",611,0.979916978105372,-0.0193982981790813,1.01908186087278,-0.0190818608727832
"613",612,0.934068293140813,0.0367663409025037,0.91594723404083,0.0840527659591702
"614",613,0.977929656356008,-0.0169638290361094,1.02889809964351,-0.0288980996435142
"615",614,0.985198096031561,-0.025867667638662,1.02160350291164,-0.0216035029116379
"616",615,0.983276145404841,-0.0235132781209305,1.01204652188571,-0.0120465218857062
"617",616,0.989330126073786,-0.0309294044403874,1.01657800206469,-0.0165780020646948
"618",617,0.982274578469312,-0.0222863586249069,1.02635763631695,-0.0263576363169511
"619",618,0.968302591825463,-0.00517067498619172,1.00709624789034,-0.00709624789034446
"620",619,0.999824459922974,-0.0437849634056426,1.01239172573175,-0.0123917257317545
"621",620,0.964462923870964,-0.000467081741930345,1.00454408965814,-0.00454408965814301
"622",621,0.965880433718687,-0.00220353130539135,1.00450179224312,-0.0045017922431172
"623",622,0.950019592835361,0.017225998776683,0.979677936382481,0.0203220636175185
"624",623,0.986457783539187,-0.0274107848355037,1.01966336467778,-0.0196633646777846
"625",624,0.973632594378698,-0.0116999281139052,0.975749830126063,0.0242501698739374
"626",625,0.980221710733901,-0.0197715956490291,0.967150194501988,0.0328498054980115
"627",626,0.97244660367162,-0.010247089497735,1.01493476311907,-0.0149347631190679
"628",627,0.994375518605061,-0.0371100102911992,0.987564084016702,0.0124359159832982
"629",628,1.0286690712066,-0.0791196122280793,1.05886099872981,-0.0588609987298068
"630",629,0.999702267983295,-0.0436352782795362,1.01247755746687,-0.012477557466869
"631",630,0.991868230773116,-0.0340385826970673,0.979416144827962,0.0205838551720379
"632",631,0.991387621473219,-0.0334498363046936,1.00895536146142,-0.00895536146142284
"633",632,0.966016129210906,-0.00236975828335952,1.00266975927514,-0.00266975927514257
"634",633,0.973699937295068,-0.0117824231864584,1.02189558627301,-0.0218955862730148
"635",634,0.975931107889354,-0.0145156071644584,0.996858458929062,0.00314154107093778
"636",635,0.985112731517936,-0.0257630961094713,0.992352184594516,0.00764781540548398
"637",636,0.972865400754342,-0.0107601159240691,0.956870022140709,0.0431299778592905
"638",637,0.951695219646324,0.0151733559332527,1.02616118724917,-0.026161187249168
"639",638,0.99067140965111,-0.0325724768226096,0.982767981361,0.0172320186389996
"640",639,0.959667696378923,0.00540707193581876,0.934004450365881,0.0659955496341188
"641",640,1.0042126529187,-0.0491604998254084,1.01132235214098,-0.0113223521409826
"642",641,0.975577559213277,-0.0140825100362649,0.985307960503877,0.0146920394961232
"643",642,1.02833285088124,-0.0787077423295195,1.04588115357089,-0.0458811535708934
"644",643,0.965147567096701,-0.00130576969345847,1.06482914230393,-0.0648291423039313
"645",644,0.997992727478779,-0.0415410911615048,0.976167576626629,0.0238324233733707
"646",645,0.99939002553053,-0.0432527812748991,0.999584006882477,0.000415993117523383
"647",646,0.97155129731004,-0.00915033920479855,1.0588659815176,-0.0588659815175956
"648",647,1.03403031735302,-0.0856871387574521,1.05010239504012,-0.0501023950401234
"649",648,0.969459962317792,-0.00658845383929461,0.95079577281995,0.0492042271800501
"650",649,0.978398749773599,-0.0175384684726583,0.992467621310176,0.00753237868982404
"651",650,0.970424811462381,-0.00777039404141702,1.06408350312324,-0.0640835031232407
"652",651,0.995102708773173,-0.0380008182471368,0.98042462872399,0.0195753712760103
"653",652,0.98250279947319,-0.0225659293546583,1.02001958795431,-0.0200195879543108
"654",653,1.02437809401078,-0.0738631651632096,1.04123397883355,-0.0412339788335523
"655",654,0.985784850414799,-0.0265864417581292,1.01434284803032,-0.0143428480303247
"656",655,0.965713687952597,-0.00199926774193178,0.995913966792381,0.00408603320761858
"657",656,0.994689004701015,-0.0374940307587432,0.966716544860819,0.0332834551391814
"658",657,1.03230051943984,-0.0835681363138013,1.02120936611391,-0.0212093661139148
"659",658,0.967088769882992,-0.00368374310666475,1.00294140264874,-0.00294140264874199
"660",659,1.00687337664778,-0.0524198863935272,1.04891047316004,-0.0489104731600367
"661",660,0.995458893663937,-0.0384371447383231,1.08285503061334,-0.0828550306133367
"662",661,0.934164468397913,0.0366485262125567,1.02148587258329,-0.0214858725832852
"663",662,0.992587000217022,-0.0349190752658523,1.08593554095519,-0.0859355409551932
"664",663,1.01730426614732,-0.0651977260304629,1.05071810734502,-0.0507181073450218
"665",664,1.01175701783685,-0.0584023468501394,1.01828062649217,-0.018280626492174
"666",665,0.985795701791112,-0.0265997346941126,1.02854023524768,-0.0285402352476849
"667",666,0.974338854800572,-0.0125650971307011,1.00245139524314,-0.0024513952431362
"668",667,0.984097815587203,-0.0245198240943238,0.969806965559983,0.0301930344400166
"669",668,0.946540900103949,0.0214873973726621,0.997763704670433,0.0022362953295666
"670",669,0.9578674352029,0.00761239187644728,0.992615307652194,0.0073846923478057
"671",670,0.95702492201186,0.00864447053547211,1.01128960626855,-0.0112896062685497
"672",671,1.02309450344579,-0.0722907667210983,0.978883547247092,0.0211164527529081
"673",672,1.02551102152716,-0.0752510013707662,1.0430622911648,-0.0430622911647971
"674",673,1.05099537127412,-0.106469329810802,1.08638238307562,-0.0863823830756218
"675",674,0.964520617015047,-0.000537755843432144,1.00521449105789,-0.00521449105789262
"676",675,1.01324736693209,-0.0602280244918133,0.977634617385244,0.0223653826147563
"677",676,1.010899971898,-0.0573524655750536,1.00043531420511,-0.000435314205108783
"678",677,0.964249594627224,-0.000205753418349032,0.972011061841233,0.0279889381587674
"679",678,0.992040265247314,-0.0342493249279601,1.00049328083951,-0.000493280839510168
"680",679,0.948322134922636,0.0193053847197712,0.958484459589328,0.0415155404106715
"681",680,0.99176996053591,-0.0339182016564899,0.967984236275897,0.0320157637241032
"682",681,0.980324482964796,-0.0198974916318747,1.04551734923748,-0.0455173492374783
"683",682,1.00442520160285,-0.0494208719634941,0.960648691353247,0.039351308646753
"684",683,0.988494210451988,-0.0299054078036858,1.00581540481816,-0.00581540481815668
"685",684,1.00780825010983,-0.0535651063845455,1.06962114909353,-0.0696211490935301
"686",685,0.950603259396025,0.0165110072398693,1.10111696901072,-0.101116969010723
"687",686,0.925390180492742,0.0473970288963912,1.02173063816108,-0.021730638161084
"688",687,0.995008835651908,-0.0378858236735879,0.974573113677339,0.0254268863226612
"689",688,1.03827468569282,-0.0908864899736991,1.04243802085776,-0.0424380208577648
"690",689,1.05434216134627,-0.110569147649182,1.02342496079237,-0.0234249607923716
